"astro-ph/9810035","Kailash Sahu","Mario Livio (Space Telescope Science Institute, Baltimore, MD, USA)","Accretion Disks: Limit Cycles and Instabilities","33 pages (including 15 figures), to appear in ""Astrophysical Discs""
  ASP Conf. Ser",,,,"astro-ph",,"  The existing disk instability model for dwarf nova eruptions is reviewed, in
the light of recent progress in the understanding of angular momentum transport
in accretion disks. It is proposed that the standard lower branch in the
``S-curve'' in the effective temperature-surface density plane may not exist.
Rather, angular momentum transport may be suppressed in quiescence as a result
of cooling. The model for superoutbursts is also examined, and it is pointed
out that recent simulations strongly support the idea of a thermal-tidal
instability.
","[{""version"":""v1"",""created"":""Fri, 2 Oct 1998 17:43:54 GMT""}]","2007-05-23"
"astro-ph/9810040","R. Marc Kippen","R. M. Kippen (1 and 2), K. Hurley (3), and G. N. Pendleton (1 and 2)
  ((1) University of Alabama in Huntsville, (2) NASA/Marshall Space Flight
  Center, (3) Space Sciences Laboratory, University of California, Berkeley)","Probing the Small-Scale Angular Distribution of Gamma-Ray Bursts with
  Combined BATSE/Ulysses 4B Locations","LaTeX, 4 pages, 2 figures, Submitted to Proc. of the 3rd INTEGRAL
  Workshop: The Extreme Universe; Taormina, Italy, Sep. 1998",,,,"astro-ph",,"  We investigate the angular distribution of gamma-ray bursts using the largest
catalog of well-localized events that is currently available---combined
BATSE/Ulysses burst locations. We present the preliminary spatial analysis of
415 BATSE/Ulysses bursts included in the BATSE 4B catalog. We find that the
locations are consistent with large- and small-scale isotropy, with no
significant clustering or repetition. We also search for cross-correlation
between the BATSE/Ulysses bursts and known extragalactic objects---such as
Abell galaxy clusters, radio-quiet QSO, AGN and supernovae---and place limits
on the fraction of bursts that could originate from these objects.
","[{""version"":""v1"",""created"":""Fri, 2 Oct 1998 16:01:19 GMT""}]","2007-05-23"
"astro-ph/9810041","Xavier Barcons","X. Barcons (1), R. Carballo (1), M.T. Ceballos (1), R.S. Warwick (2),
  J.I. Gonzalez-Serrano (1) ((1) Instituto de Fisica de Cantabria (CSIC-UC),
  (2) Dept. of Physics and Astronomy, Leicester University)","Discovery of an X-ray selected radio-loud obscured AGN at z=1.246","5 pages, 6 ps figures included, uses mn.sty. Accepted for publication
  in MNRAS",,,,"astro-ph",,"  We have discovered an obscured active galaxy at redshift z = 1.246 identified
with the ROSAT X-ray source RX J1011.2+5545. We report on multiwavelength
observations of this source and discuss its X-ray, optical and radio
properties. This is the first X-ray selected, obscured active galaxy at high
redshift to be shown to be radio-loud, with a radio counterpart exhibiting a
classical double-lobe morphology.
","[{""version"":""v1"",""created"":""Fri, 2 Oct 1998 16:55:46 GMT""}]","2007-05-23"
"astro-ph/9810042","Lynn D. Matthews","L. D. Matthews (State University of New York at Stony Brook & NRAO),
  W. van Driel(Observatoire de Paris), J. S. Gallagher (University of
  Wisconsin--Madison)","An Exploration of the Tully-Fisher Relation for Extreme Late-Type Spiral
  Galaxies","32 pages, 13 figures; to appear in the November AJ",,"10.1086/300585",,"astro-ph",,"  This paper explores the adherence of 47 extreme late-type galaxies to the B-
and V-band Tully-Fisher relations defined by a sample of local calibrators. In
both bands we find the mean luminosity at a given line width for extreme
late-type spirals to lie below that predicted by standard Tully-Fisher
relations. While many of the extreme late-type spirals do follow the
Tully-Fisher relation to within our observational uncertainties, most of these
galaxies lie below the normal, linear Tully-Fisher relation, and some are
underluminous by more than 2 sigma (i.e. >1.16 magnitudes in V). This suggests
a possible downward curvature of the Tully-Fisher relation for some of the
smallest and faintest rotationally supported disk galaxies. This may be a
consequence of the increasing prevalence of dark matter in these systems. We
find the deviation from the Tully-Fisher relation to increase with decreasing
luminosity and decreasing optical linear size in our sample, implying that the
physically smallest and faintest spirals may be a structurally and
kinematically distinct class of objects.
","[{""version"":""v1"",""created"":""Fri, 2 Oct 1998 17:09:18 GMT""}]","2015-06-24"
"astro-ph/9810043","Chang Won Lee","C. W. Lee, H. M. Lee, H.B. Ann & K.H. Kwon","SPH Simulations of Galactic Gaseous Disk with Bar: Distribution and
  Kinematic Structure of Molecular Clouds toward the Galactic Center","31 pages, 10 pigures, accepted for publication in ApJ",,"10.1086/306846",,"astro-ph",,"  We have performed Smoothed Particle Hydrodynamic (SPH) simulations to study
the response of molecular clouds in the Galactic disk to a rotating bar and
their subsequent evolution in the Galactic Center (GC) region. The Galactic
potential in our models is contributed by three axisymmetric components
(massive halo, exponential disk, compact bulge) and a non-axisymmetric bar.
These components are assumed to be invariant in time in the frame corotating
with the bar. Some noticeable features such as an elliptical outer ring, spiral
arms, a gas-depletion region, and a central concentration have been developed
due to the influence of the bar. The rotating bar induces non-circular motions
of the SPH particles, but hydrodynamic collisions tend to suppress the random
components of the velocity. The velocity field of the SPH particles is
consistent with the kinematics of molecular clouds observed in HCN (1-0)
transition; these clouds are thought to be very dense clouds. However, the l-v
diagram of the clouds traced by CO is quite different from that of our SPH
simulation, being more similar to that obtained from simulations using
collisionless particles. The $l-v$ diagram of a mixture of collisional and
collisionless particles gives better reproduction of the kinematic structures
of the GC clouds observed in the CO line. The fact that the kinematics of HCN
clouds can be reproduced by the SPH particles suggests that the dense clouds in
the GC are formed via cloud collisions induced by rotating bar.
","[{""version"":""v1"",""created"":""Fri, 2 Oct 1998 20:26:20 GMT""}]","2009-10-31"
"astro-ph/9810044","Herve Aussel","H. Aussel, C. J. Cesarsky, D. Elbaz and J.-L. Starck (Service
  d'Astrophysique, DSM/DAPNIA/CE-Saclay)","ISOCAM observations of the Hubble Deep Field reduced with the PRETI
  method","26 pages, 22 figures, aa.cls style, accepted for publication in
  Astronomy and Astrophysics",,,,"astro-ph",,"  We have developed a new ISOCAM data reduction technique based on wavelet
analysis, especially designed for the detection of faint sources in
mid-infrared surveys. This method, the Pattern REcognition Technique for Isocam
data (PRETI) has been used to reduce the observations of the Hubble Deep Field
(HDF) and flanking fields with ISOCAM at 6.75 (LW2) and 15 microns (LW3).
Simulations of ISOCAM data allow us to test the photometric accuracy and
completeness of the reduction. We detect 49 objects in the ISO-HDF at high
confidence level, 42 in the LW3 filter, 3 in the LW2 filter, and 4 in both
filters. An additional, less secure, list of 100 sources is presented, of which
89 are detected at 15 microns only, 7 at 6.75 microns only and 4 in both
filters. Number counts derived from our results show an excess by a factor of
10 with respect to the prediction of a no evolution model (Franceschini 1998)
in the LW3 band. On the contrary, the number of sources in the LW2 band is
compatible with the prediction of such a model, but with greater uncertainties,
given the small number of detections.
","[{""version"":""v1"",""created"":""Fri, 2 Oct 1998 23:41:11 GMT""}]","2007-05-23"
"astro-ph/9810045","van den Berg, S.","Sidney van den Bergh","The Magellanic Clouds, Past, Present and Future - A Summary of IAU
  Symposium No. 190","A summary of IAU Symposium No. 190, 10 pages",,,"NRC 40-808","astro-ph",,"  Important problems to which we would like to find answers are:
  What are the distances to the Large Magellanic Cloud (LMC) and the Small
Magellanic Cloud (SMC)?
  What is the present distribution of stars, gas and dark matter in the Clouds,
and how did it evolve?
  How, and where, did the Magellanic Clouds form, and how have their orbits
evolved?
  Finally the recent discovery of numerous microlensing events in the Clouds
provides answers to questions that we have only recently started to ask.
","[{""version"":""v1"",""created"":""Sat, 3 Oct 1998 00:07:31 GMT""}]","2016-08-30"
"astro-ph/9810046","Thomas S. Statler","Thomas S. Statler (Ohio Univ.), Herwig Dejonghe (Univ. Gent), and
  Tammy Smecker-Hane (UC Irvine)","The Three-Dimensional Mass Distribution in NGC 1700","26 pages, Latex, AASTeX v4.0, with 11 eps figures. To appear in The
  Astronomical Journal, January 1999. Figures 1 and 3 are color but are
  readable in b/w",,"10.1086/300688",,"astro-ph",,"  A variety of modeling techniques is used with surface photometry from the
literature and recently acquired high-accuracy stellar kinematic data to
constrain the three-dimensional mass distribution in the luminous cuspy
elliptical galaxy NGC 1700. First, we model the radial velocity field and
photometry, and, using a Bayesian technique, estimate the triaxiality T and
short-to-long axis ratio c in five concentric annuli between approximately 1
and 3 effective radii. The results are completely consistent with T being
constant inside about 2.5 r_e (36 arcsec; 6.7/h kpc). Adding an assumption of
constant T as prior information gives an upper limit of T < 0.16 (95%
confidence); this relaxes to T < 0.22 if it is also assumed that there is
perfect alignment between the angular momentum and the galaxy's intrinsic short
axis. Near axisymmetry permits us then to use axisymmetric models to constrain
the radial mass profile. Using the Jeans (moment) equations, we demonstrate
that 2-integral, constant-M/L models cannot fit the data; but a 2-integral
model in which the cumulative enclosed M/L increases by a factor of roughly 2
from the center out to 12/h kpc can. Three-integral models constructed by
quadratic programming show that, in fact, no constant-M/L model is consistent
with the kinematics. Anisotropic 3-integral models with variable M/L, while not
uniquely establishing a minimum acceptable halo mass, imply, as do the moment
models, a cumulative M/L_B approximately 10 h at 12/h kpc. We conclude that NGC
1700 represents the best stellar dynamical evidence to date for dark matter in
elliptical galaxies.
","[{""version"":""v1"",""created"":""Sat, 3 Oct 1998 00:29:58 GMT""}]","2009-10-31"
"astro-ph/9810047","Michiel R. Hogerheijde","M.R. Hogerheijde (1), E.F. van Dishoeck (1), J.M Salverda (1), & G.A.
  Blake (2) ((1) Sterrewacht Leiden, (2) California Institute of Technology)","Envelope structure of deeply embedded young stellar objects in the
  Serpens Molecular Cloud","46 pages, incl. 12 postscript figures, uses ApJ latex and psfig
  macros",,"10.1086/306844",,"astro-ph",,"  Aperture synthesis and single-dish (sub) millimeter molecular lines and
continuum observations reveal in great detail the envelope structure of deeply
embedded young stellar objects (SMM1, SMM2, SMM3, SMM4) in the densely
star-forming Serpens Molecular Cloud. Resolved millimeter continuum emission
constrains the density structure to a radial power law with index -2.0 +/- 0.5,
and envelope masses of 8.7, 3.0, and 5.3 M_sol for SMM1, SMM3, and SMM4. The
core SMM2 does not seem to have a central condensation and may not have formed
a star yet. The molecular line observations can be described by the same
envelope model, if an additional, small amount of warm (100 K) material is
included. This probably corresponds to the inner few hundred AU of the envelope
were the temperature is high. In the interferometer beam, the molecular lines
reveal the inner regions of the envelopes, as well as interaction of the
outflow with the surrounding envelope. Bright HCO+ and HCN emission outlines
the cavities, while SiO and SO trace the direct impact of the outflow on
ambient gas. Taken together, these observations provide a first comprehensive
view of the physical and chemical structure of the envelopes of deeply embedded
young stellar objects in a clustered environment on scales between 1000 and
10,000 AU.
","[{""version"":""v1"",""created"":""Sat, 3 Oct 1998 01:42:16 GMT""}]","2009-10-31"
"astro-ph/9810048","Daniele Fargion","D.Fargion, M.Yu.Khlopov, R.V.Konoplich, and R.Mignani","Signature of relic heavy stable neutrinos in underground experiments","12 pages, 3 figures","JETP Lett. 68 (1998) 685-690","10.1134/1.567929","Preprint INFN 1191/97, 11/12/1997","astro-ph",,"  Considering heavy stable neutrinos of 4th generation we calculate the relic
density of such neutrinos in the Universe. Taking into account the condensation
of heavy neutrinos in the Galaxy and applying the results of calculations to
experimental data from underground experiments on search for WIMPs in elastic
neutral current scattering on nuclei we found an exclusion region of neutrino
mass 60 GeV < m < 290 GeV. The bounds obtained from present underground
experiments while confirming the previous bounds derived from analysis of
cosmic ray spectra are more relible ones. We discuss also the first indication
of elastic scattering induced by WIMP in DAMA experiment finding a very narrow
window of neutrino mass 45 GeV < m < 50 GeV compatible with the possible signal
rate in the detector.
","[{""version"":""v1"",""created"":""Sat, 3 Oct 1998 09:46:20 GMT""}]","2009-10-31"
