"astro-ph/9804193",,"Przemyslaw Wozniak (1) and Michal Szymanski (2) ((1) Princeton
  University Observatory, (2) Warsaw University Observatory)","Stellar Variability Background in OGLE-I Microlensing Search","21 pages (including figures) + 2 gif images, latex, aaspp4, submitted
  to Acta Astronomica",,,"POP-759","astro-ph",,"  We search OGLE-I photometric database for stars, which, as defined by formal
criteria adopted by OGLE-I microlensing search, showed variability during only
one out of 3 or 4 observing seasons. The results include 17 previously reported
microlensing events, 2 newly discovered candidate events and 15 intrinsically
variable stars that have a potential of contaminating samples of microlensing
events. Based on photometry obtained in 1992 and 1993 OGLE #10 was tentatively
included in the list of microlensing candidates, however its light curve in
1994 and 1995 shows many characteristics of the variable stars found in our
search, and most likely it is not a microlensing event. For all stars which
passed our tests, we provide 44 x 44 arcsec (101 x 101 pixels) centered
subframes from each OGLE-I frame in I band. It is the first time when images
used to derive photometry of microlensing events are available in convenient
format to astronomical community.
","[{""version"":""v1"",""created"":""Mon, 20 Apr 1998 17:16:34 GMT""}]","2007-05-23"
"astro-ph/9804194","Roeland van der Marel","R. P. van der Marel (STScI, Baltimore), F. C. van den Bosch (Univ. of
  Washington)","Evidence for a 3 x 10^8 solar mass black hole in NGC 7052 from HST
  observations of the nuclear gas disk","39 pages, LaTeX, with 16 PostScript figures. Submitted to the
  Astronomical Journal. Postscript version with higher resolution figures
  available from http://sol.stsci.edu/~marel/abstracts/abs_R22.html",,"10.1086/300593","1280 (STScI 1998)","astro-ph",,"  We present an HST study of the nuclear region of the E4 radio galaxy NGC
7052, which has a nuclear disk of dust and gas. The WFPC2 was used to obtain B,
V and I broad-band images and an H_alpha+[NII] narrow-band image. The FOS was
used to obtain H_alpha+[NII] spectra along the major axis, using a 0.26 arcsec
diameter circular aperture. The observed rotation velocity of the ionized gas
is V = 155 +/- 17 km/s at r = 0.2 arcsec from the nucleus. The Gaussian
dispersion of the emission lines increases from sigma = 70 km/s at r=1 arcsec,
to sigma = 400 km/s on the nucleus.
  To interpret the gas kinematics we construct axisymmetric models in which the
gas and dust reside in a disk in the equatorial plane of the stellar body. It
is assumed that the gas moves on circular orbits, with an intrinsic velocity
dispersion due to turbulence. The circular velocity is calculated from the
combined gravitational potential of the stars and a possible nuclear black hole
(BH). Models without a BH predict a rotation curve that is shallower than
observed (V_pred = 92 km/s at r = 0.2 arcsec), and are ruled out at > 99%
confidence. Models with a BH of 3.3^{+2.3}_{-1.3} x 10^8 solar masses provide
an acceptable fit.
  NGC 7052 can be added to the list of active galaxies for which HST spectra of
a nuclear gas disk provide evidence for the presence of a central BH. The BH
masses inferred for M87, M84, NGC 6251, NGC 4261 and NGC 7052 span a range of a
factor 10, with NGC 7052 falling on the low end. By contrast, the luminosities
of these galaxies are identical to within 25%. Any relation between BH mass and
luminosity, as suggested by independent arguments, must therefore have a
scatter of at least a factor 10.
","[{""version"":""v1"",""created"":""Mon, 20 Apr 1998 17:26:33 GMT""}]","2009-10-30"
"astro-ph/9804195",,"Yun Wang, Neta Bahcall, & Edwin L. Turner (Princeton)","A Catalog of Color-based Redshift Estimates for z <~ 4 Galaxies in the
  Hubble Deep Field","Minor changes. Final version to appear in November 1998 issue of The
  Astronomical Journal","Astron.J. 116 (1998) 2081","10.1086/300592",,"astro-ph",,"  We derive simple empirical color-redshift relations for $z\la 4$ galaxies in
the Hubble Deep Field (HDF) using a linear function of three photometric colors
($U-B$, $B-V$, $V-I$). The dispersion between the estimated redshifts and the
spectroscopically observed ones is small for relations derived in several
separate color regimes; the dispersions range from $\sigma_z\simeq 0.03$ to 0.1
for $z\la 2$ galaxies, and from $\sigma_z\simeq 0.14$ to 0.25 for $z\ga 2 $
galaxies. We apply the color-redshift relations to the HDF photometric catalog
and obtain estimated redshifts that are consistent with those derived from
spectral template fitting methods. The advantage of these color-redshift
relations is that they are simple and easy to use and do not depend on the
assumption of any particular spectral templates; they provide model independent
redshift estimates for $z\la 4$ galaxies using only multi-band photometry, and
they apply to about 90% of all galaxies. We provide a color-based estimated
redshift catalog of HDF galaxies to $z\la 4$. We use the estimated redshifts to
investigate the redshift distribution of galaxies in the HDF; we find peaks in
the redshift distribution that suggest large-scale clustering of galaxies to at
least $z\sim 1$ and that are consistent with those identified in spectroscopic
probes of the HDF.
","[{""version"":""v1"",""created"":""Mon, 20 Apr 1998 18:51:23 GMT""},{""version"":""v2"",""created"":""Tue, 4 Aug 1998 16:23:47 GMT""}]","2009-10-30"
"astro-ph/9804196","Floyd Stecker","F. W. Stecker (NASA Goddard) and O.C. De Jager (Potchefstroom U.)","Absorption of Very High Energy Gamma-Rays by Intergalactic Infrared
  Radiation: A New Determination","4 latex pages plus 3 ps file figures, To be published as a letter in
  Astronomy and Astrophysics","Astron.Astrophys.334:L85,1998",,,"astro-ph hep-ph",,"  We present a new calculation of the intergalactic gamma-ray absorption
coefficient as a function of both energy and redshift. In reexamining this
problem, we make use of a new, empirically based calculation (as opposed to
previous model calculations) of the intergalactic infrared radiation field. We
find smaller opacities than those given previously (Stecker & De Jager 1997).
We apply our results to the new observations of the flaring gamma-ray spectra
of Mrk421 and Mrk501, both at a redshift of apx. 0.03. Our new calculations
indicate that there should be no significant curvature in the spectra of these
sources for energies below 10 TeV, as indicated by recent observations.
However, the intrinsic spectra of these sources should be harder by apx. 0.2 to
0.45 in the spectral index in the 1 to 10 TeV range with an intergalactic
absorption cutoff above apx. 20 TeV.
","[{""version"":""v1"",""created"":""Mon, 20 Apr 1998 18:16:10 GMT""}]","2010-11-30"
"astro-ph/9804197","D. E. Harris","J. D. Silverman, D. E. Harris (Smithsonian Astrophysical Observatory)
  and W. Junor (University of New Mexico)","Multiwavelength observations of 26W20, a radio galaxy which displays BL
  Lac characteristics","To be published in 'Astronomy and Astrophysics' as a research note. 6
  pages of LaTex including 7 postscript figures. Uses aa.cls",,,,"astro-ph",,"  26W20, a radio galaxy located at a projected distance of 2.2 Mpc from the
center of Abell 754 (z=0.054) exhibits core emission properties similar to
those of a BL Lac object. New radio observations and VLA archival data show
parsec scale features in the core (L_{r} approx.10^{41}) ergs/s with a flat
spectrum. From observations with ROSAT, we demonstrate that the X-ray core
emission (L_{x}=3X10^{43}) ergs/s is non-thermal and variable. An 18% increase
in the X-ray luminosity was observed in two observations separated by five
days. The optical morphology is that of a large, normal elliptical galaxy
(m_{v}=15.6) and the optical spectrum lacks strong emission lines. If the
innermost segment of the radio jet is close to our line of sight, Doppler
boosting could explain both the observed X-ray intensity and the absence of
emitting line regions.
","[{""version"":""v1"",""created"":""Mon, 20 Apr 1998 20:43:25 GMT""}]","2007-05-23"
"astro-ph/9804198","D. E. Harris","D. E. Harris (Center for Astrophysics) K.M. Leighly (Columbia
  Astrophysics Laboratory) J.P. Leahy (University of Manchester, UK)","X-Ray Emission from a Radio Hotspot in 3C 390.3: Evidence for the
  Deflection of a Radio Jet by a Neighboring Galaxy","Accepted for publication in ApJ Letters. 6 pages latex which include
  3 postscript figures (with psfig)",,"10.1086/311365",,"astro-ph",,"  By summing a large number of ROSAT High Resolution Imager (HRI) observations
of the variable radio galaxy 3C 390.3, we demonstrate that the X-ray emission
associated with the northern radio lobe (reported by Prieto 1997) can be
identified with hotspot B. None of the other hotspots have been detected. We
present evidence that the anomalous X-ray emission is the consequence of a
strong shock produced where the northern radio jet impinges onto an external
galaxy.
","[{""version"":""v1"",""created"":""Mon, 20 Apr 1998 21:01:45 GMT""}]","2009-10-30"
"astro-ph/9804199","D. E. Harris","D. E. Harris (Smithsonian Astrophysical Observatory)","X-Ray Observations of Radio Galaxies","To be published in `The most distant radio galaxies' KNAW Colloquium,
  Amsterdam, October 1997, eds Best et al., Kluwer. 15 pages of LaTex including
  4 postscript figures. Uses knawproc.cls and psfig",,,,"astro-ph",,"  We review some of the ways that X-ray observations provide unique information
on radio galaxies. Thermal bremsstrahlung X-ray emission provides detailed data
on ambient densities and temperatures. These parameters in turn can be used for
pressure balance calculations and can demonstrate how the ambient gas affects
radio source structure. Additionally, many signatures of the interaction of
radio jets and lobes with the hot gas are found in high resolution X-ray maps.
  Non-thermal X-ray emission from knots and hotspots of radio jets can give us
constraints on the relativistic electron population for energies greater that
that normally sampled in the radio (in the case of synchrotron emission) or can
give us an independent estimate of the average magnetic field strength (if
inverse Compton emission is the origin of the X-rays). From recent ROSAT HRI
observations of 3C 390.3 and 3C 120, we show evidence that X-ray emission from
knots and hotspots appears to be associated with regions of large gradients in
the radio surface brightness; i.e. at the location of powerful shocks.
","[{""version"":""v1"",""created"":""Mon, 20 Apr 1998 21:41:22 GMT""}]","2007-05-23"
"astro-ph/9804200","D. E. Harris","D. E. Harris (Smithsonian Astrophysical Observatory) J. A. Biretta
  (Space Telescope Science Institute) W. Junor (University of New Mexico)","The Large Scale X-ray Emission from M87","6 pages latex, including 3 postscript figures. Uses psfig and
  LAMUPHYS (Springer) macro. To be published in 'The M87 Ringberg Workshop',
  September 1997, Springer Lecture Notes in Physics Series, Roeser and
  Meisenheimer, eds",,"10.1007/BFb0106424",,"astro-ph",,"  We describe asymmetrical features in a long exposure X-ray map of M87 made
with the ROSAT High Resolution Imager (HRI). A bright triangular region is
marked by a linear `spur' along one edge. The structure of this spur suggests
an interpretation of a tangential view of a shock front 18 kpc long. None of
the brighter features are spatially coincident with radio or optical structures
so we concur with earlier investigators that most of the emission arises from
thermal processes.
","[{""version"":""v1"",""created"":""Mon, 20 Apr 1998 21:54:21 GMT""}]","2009-10-30"
"astro-ph/9804201","D. E. Harris","D. E. Harris (Smithsonian Astrophysical Observatory) J. A. Biretta
  (Space Telescope Science Institute) W. Junor (University of New Mexico)","X-ray Variability in M87: 1992 - 1998","5 pages latex, including 2 postscript figures. Uses psfig and
  LAMUPHYS (Springer) macro. To be published in 'The M87 Ringberg Workshop',
  September 1997, Springer Lecture Notes in Physics Series, Roeser and
  Meisenheimer, eds",,"10.1007/BFb0106444",,"astro-ph",,"  Beginning in 1995 June, we have obtained an observation of M87 with the ROSAT
High Resolution Imager (HRI) every 6 months. We present the measurements of
X-ray intensity for the core and knot A through 1998 January. We find
significant changes in both components. For the core, intensities measured in
95 Jun, 96 Dec, and 97 Dec are roughly 30% higher than values obtained at three
intervening times. For knot A, a secular decrease of approximately 15% is
interrupted only by an intensity jump (3 sigma) in 1997 Dec. Because the
background used for subtraction is probably underestimated, we suspect the
actual variation is somewhat greater than these values indicate.
","[{""version"":""v1"",""created"":""Mon, 20 Apr 1998 22:06:54 GMT""}]","2009-10-30"
"astro-ph/9804202","Michael Drinkwater","M.J. Drinkwater (1), M.D. Gregg (2 and 3), R.M. Smith (4) ((1)
  University of New South Wales, (2) IGPP, Lawrence Livermore National
  Laboratory, (3) University of California at Davis, (4) University of Wales,
  Cardiff)","The Discovery of the Smallest Blue Compact Dwarf Galaxies","4 pages, 3 figs, latex, to appear in the proceedings of ``Dwarf
  Galaxies and Cosmology'' ed. T.X.Thuan et al. (Editions Frontieres,
  Gif-sur-Yvette)",,,,"astro-ph",,"  In a spectroscopic survey of the Fornax cluster to Bj=17.5 using the FLAIR
spectrograph on the UK Schmidt Telescope we have discovered seven new compact
dwarf cluster members. These were previously thought to be giant background
spirals. These new members are among the most compact, high surface brightness
dwarf galaxies known with absolute magnitudes of M_B=-14 and scale lengths of
alpha=400 pc. One in particular may be the first high (normal) surface
brightness dwarf spiral discovered. Three of the new dwarfs are blue compact
dwarfs (BCDs); their inclusion in the cluster increases the faint end of the
BCD luminosity function by a factor of 2 or more. We extended the survey 2.5
mag fainter with the 2dF spectrograph and in our first field found 7 bright
emission line galaxies beyond the Fornax cluster which were unresolved on the
sky survey plates. Galaxies of this type would be missed in most existing
galaxy surveys.
","[{""version"":""v1"",""created"":""Mon, 20 Apr 1998 23:03:25 GMT""}]","2007-05-23"
