"astro-ph/9804132","Maximilian Ruffert","Maximilian Ruffert (IoA, Cambridge, UK) and H.-Thomas Janka (MPA,
  Garching, Germany)","Colliding neutron stars --- Gravitational waves, neutrino emission, and
  gamma-ray bursts","22 pages, 41 figures, submitted to A&A",,,"MPA 1088","astro-ph",,"  Three-dimensional hydrodynamical simulations are presented for the direct
head-on or off-center collision of two neutron stars, employing a basically
Newtonian PPM code but including the emission of gravitational waves and their
back-reaction on the hydrodynamical flow. A physical nuclear equation of state
is used that allows us to follow the thermodynamical evolution of the stellar
matter and to compute the emission of neutrinos. Predicted gravitational wave
signals, luminosities and waveforms, are presented. The models are evaluated
for their implications for gamma-ray burst scenarios. We find an extremely
luminous outburst of neutrinos with a peak luminosity of more than 4E54 erg/s
for several milliseconds. This leads to an efficiency of about 1% for the
annihilation of neutrinos with antineutrinos, corresponding to an average
energy deposition rate of more than 1E52 erg/s and a total energy of about 1E50
erg deposited in electron-positron pairs around the collision site within 10ms.
Although these numbers seem very favorable for gamma-ray burst scenarios, the
pollution of the $e^\pm$ pair-plasma cloud with nearly 0.1$M_{\odot}$ of
dynamically ejected baryons is 5 orders of magnitude too large. Therefore the
formation of a relativistically expanding fireball that leads to a gamma-ray
burst powered by neutrino emission from colliding neutron stars is definitely
ruled out.
","[{""version"":""v1"",""created"":""Tue, 14 Apr 1998 16:15:18 GMT""}]","2007-05-23"
"astro-ph/9804133","Barrau","S. Le Bohec, B. Degrange, M. Punch, A. Barrau, R. Bazer-Bachi, H.
  Cabot, L.M Chounet, G. Debiais, J.P. Dezalay, A. Djannati-Atai, D. Dumora, P.
  Espigat, B. Fabre, P. Fleury, G. Fontaine, R. George, C. Ghesquiere, P.
  Goret, C. Gouiffes, I.A. Grenier, L. Iacoucci, I. Malet, C. Meynadier, F.
  Munz, T.A. Palfrey, E. Pare, Y. Pons, J. Quebert, K. Ragan, C. renault, M.
  Rivoal, L. Rob, P. Schovaneck, D. Smith, J.P. Tavernet, J. Vrana","A new analysis method for very high definition Imaging Atmospheric
  Cherenkov Telescopes as applied to the CAT telescope","22 pages. submitted to Elsevier Preprint","Nucl.Instrum.Meth. A416 (1998) 425-437","10.1016/S0168-9002(98)00750-5",,"astro-ph hep-ex hep-ph",,"  A new method of shower-image analysis is presented which appears very
powerful as applied to those Cherenkov Imaging Telescopes with very high
definition imaging capability. It provides hadron rejection on the basis of a
single cut on the image shape, and simultaneously determines the energy of the
electromagnetic shower and the position of the shower axis with respect to the
detector. The source location is also reconstructed for each individual
gamma-ray shower, even with one single telescope, so for a point source the
hadron rejection can be further improved. As an example, this new method is
applied to data from the CAT (Cherenkov Array at Themis) imaging telescope,
which has been operational since Autumn, 1996.
","[{""version"":""v1"",""created"":""Tue, 14 Apr 1998 16:24:30 GMT""}]","2009-10-30"
"astro-ph/9804134","Alexander Kusenko","Alexander Kusenko (CERN)","Resonant production of gamma rays in jolted cold neutron stars","9 pages, 2 figures included",,,"CERN-TH/98-125","astro-ph gr-qc hep-ph nucl-th",,"  Acoustic shock waves passing through colliding cold neutron stars can cause
repetitive superconducting phase transitions in which the proton condensate
relaxes to its equilibrium value via coherent oscillations. As a result, a
resonant non-thermal production of gamma rays in the MeV energy range with
power up to 10^(52) erg/s can take place during the short period of time before
the nuclear matter is heated by the shock waves.
","[{""version"":""v1"",""created"":""Tue, 14 Apr 1998 21:37:26 GMT""}]","2007-05-23"
"astro-ph/9804135","Paul Nandra","K. Nandra (LHEA, NASA/GSFC), J. Clavel, R.A. Edelson, I.M. George,
  M.A. Malkan, R.F. Mushotzky, B.M. Peterson, T.J. Turner","New constraints on the continuum-emission mechanism of AGN: Intensive
  monitoring of NGC 7469 in the X-ray and ultraviolet","33 pages, 8 figures. LaTeX with encapsulated postscript. To appear in
  the Astrophysical Journal. Also available via
  http://lheawww.gsfc.nasa.gov/users/nandra/pubs/7469/abstract.html",,"10.1086/306181",,"astro-ph",,"  We have undertaken near-continuous monitoring of the Seyfert 1 galaxy NGC
7469 in the X-ray with RXTE over a ~30d baseline. The source shows strong
variability with a root-mean-square (rms) amplitude of ~16 per cent, and
peak-to-peak variations of a factor of order 2. Simultaneous data over this
period were obtained in the ultraviolet (UV) using IUE, making this the most
intensive X-ray UV/X-ray variability campaign performed for any active galaxy.
Comparison of the continuum light curves reveals very similar amplitudes of
variability, but different variability characteristics, with the X-rays showing
much more rapid variations. The data are not strongly correlated at zero lag.
The largest absolute value of the correlation coefficient occurs for an
anticorrelation between the two bands, with the X-ray variations leading the UV
by ~4d. The largest positive correlation is for the ultraviolet to lead the
X-rays by ~4d. Neither option appears to be compatible with any simple
interband transfer function. The peak positive correlation at ~4d occurs
because the more prominent peaks in the UV light curve appear to lead those in
the X-rays by this amount. However, the minima of the light curves are
near-simultaneous. These observations provide new constraints on theoretical
models of the central regions of active galactic nuclei. Models in which the
observed UV emission is produced solely by re-radiation of absorber X-rays are
ruled out by our data, as are those in which the X-rays are produced solely by
Compton upscattering of the observed UV component by a constant distribution of
particles.
","[{""version"":""v1"",""created"":""Tue, 14 Apr 1998 17:05:47 GMT""}]","2009-10-30"
"astro-ph/9804136","Phillip Helbig","N. Jackson (1), P. Helbig (1), I. W. A. Browne (1), C. D. Fassnacht
  (2), L. V. E. Koopmans (3), D. R. Marlow (1), P. N. Wilkinson (1) ((1)
  University of Manchester, NRAL, Jodrell Bank, (2) California Institute of
  Technology, (3) Kapteyn Astronomical Institute, Groningen)","Lensing galaxies: light or dark?","4 pages, 2 included figures, accepted for publication in Astronomy
  and Astrophysics. Paper version available on request. This replacement amends
  the text to allow more discussion of the overlap with astro-ph/9710165","Astron.Astrophys. 334 (1998) L33-L36",,"Jodrell Bank Reprint 1364","astro-ph",,"  In a recent paper, Hawkins (1997) argues on the basis of statistical studies
of double-image gravitational lenses and lens candidates that a large
population of dark lenses exists and that these outnumber galaxies with more
normal mass-to-light ratios by a factor of 3:1. If correct, this is a very
important result for many areas of astronomy including galaxy formation and
cosmology. In this paper we discuss our new radio-selected gravitational lens
sample, JVAS/CLASS, in order to test and constrain this proposition. We have
obtained ground-based and HST images of all multiple-image lens systems in our
sample and in 12 cases out of 12 we find the lensing galaxies in the optical
and/or near infrared. Our success in finding lensing galaxies creates problems
for the dark lens hypothesis. If it is to survive, ad hoc modifications seem to
be necessary: only very massive galaxies (more than about one trillion solar
masses) can be dark, and the cutoff in mass must be sharp. Our finding of lens
galaxies in all the JVAS/CLASS systems is complementary evidence which supports
the conclusion of Kochanek et al. (1997) that many of the wide-separation
optically-selected pairs are physically distinct quasars rather than
gravitational lens systems.
","[{""version"":""v1"",""created"":""Tue, 14 Apr 1998 17:19:28 GMT""},{""version"":""v2"",""created"":""Thu, 23 Apr 1998 16:22:02 GMT""}]","2007-05-23"
"astro-ph/9804137","Nicolao Fornengo","A. Bottino (1), F. Donato (1), N. Fornengo (1) and P. Salati (2) ((1)
  Universita' di Torino and INFN - Sezione di Torino, Italy, (2) Laboratoire de
  Physique Theorique ENSLAPP, Annecy-le-Vieux)","Which fraction of the measured cosmic-ray antiprotons might be due to
  neutralino annihilation in the galactic halo?","25 pages, ReVTeX, 18 figures (high resolution figures available upon
  request)","Phys.Rev.D58:123503,1998","10.1103/PhysRevD.58.123503","DFTT 14/98, LAPTH 676/98","astro-ph hep-ph",,"  We analyze the data of low-energy cosmic-ray antiproton spectrum, recently
published by the BESS Collaboration, in terms of newly calculated fluxes for
secondary antiprotons and for a possible contribution of an exotic signal due
to neutralino annihilation in the galactic halo. We single out the relevant
supersymmetric configurations and discuss their explorability with experiments
of direct search for particle dark matter and at accelerators. We discuss how
future measurements with the Alpha Magnetic Spectrometer (AMS) on the Shuttle
flight may disentangle the possible neutralino-induced contribution from the
secondary one.
","[{""version"":""v1"",""created"":""Tue, 14 Apr 1998 18:21:58 GMT""}]","2010-11-30"
"astro-ph/9804138","Paolo de Bernardis","P. de Bernardis, S. Masi (Dip. Fisica, Universita' La Sapienza)","CMB anisotropy measurements using stratospheric balloons","LaTex paper 9 pages, 2 postscript figures, 1 postscript table to
  appear in ""Fundamental parameters in Cosmology"", Rencontres de Moriond, 1998",,,"G31-11-98","astro-ph",,"  We review the topic of Cosmic Microwave Background Anisotropy measurements
carried out by means of balloon-borne telescopes. After a short description of
the experimental methodology, we outline the peculiar problems of these
experiments, and we describe the main results obtained and the perspects for
future developments.
","[{""version"":""v1"",""created"":""Tue, 14 Apr 1998 19:40:25 GMT""}]","2007-05-23"
"astro-ph/9804139","Maurice van Putten","Maurice H.P.M. van Putten (MIT)","Uniqueness in MHD in divergence form: right nullvectors and
  well-posedness","To appear in J Math Phys","J.Math.Phys. 43 (2002) 6195-6208","10.1063/1.1510174",,"astro-ph",,"  Magnetohydrodynamics in divergence form describes a hyperbolic system of
covariant and constraint-free equations. It comprises a linear combination of
an algebraic constraint and Faraday's equations. Here, we study the problem of
well-posedness, and identify a preferred linear combination in this divergence
formulation. The limit of weak magnetic fields shows the slow magnetosonic and
Alfven waves to bifurcate from the contact discontinuity (entropy waves), while
the fast magnetosonic wave is a regular perturbation of the hydrodynamical
sound speed. These results are further reported as a starting point for
characteristic based shock capturing schemes for simulations with
ultra-relativistic shocks in magnetized relativistic fluids.
","[{""version"":""v1"",""created"":""Tue, 14 Apr 1998 19:55:59 GMT""},{""version"":""v2"",""created"":""Fri, 26 Jul 2002 22:43:06 GMT""}]","2009-10-30"
"astro-ph/9804140","Rafal Moderski","R. Moderski (Observatoire de Meudon; CAMK Warsaw), M. Sikora (CAMK
  Warsaw), J.-P. Lasota (Observatoire de Meudon)","On the spin paradigm and the radio dichotomy of quasars","8 pages, 7 figures (included), LaTeX, uses epsf.sty and mn.sty
  (included), MNRAS submitted",,"10.1046/j.1365-8711.1998.02009.x",,"astro-ph",,"  We investigate whether models based on the assumption that jets in quasars
are powered by rotating black holes can explain the observed radio dichotomy of
quasars. We show that in terms of the ``spin paradigm'' models, radio-loud
quasars could be objects in which the black hole's rotation rate corresponds to
an equilibrium between spin-up by accretion and spin-down by the
Blandford-Znajek mechanism. Radio-quiet quasars could be hosting black holes
with an average spin much smaller than the equilibrium one. We discuss possible
accretion scenarios which can lead to such a bimodal distribution of black hole
spins.
","[{""version"":""v1"",""created"":""Tue, 14 Apr 1998 19:54:15 GMT""}]","2009-10-30"
"astro-ph/9804141","Marc Postman","Marc Postman (STScI), Tod R. Lauer (NOAO), Istvan Szapudi (U.Durham),
  and William Oegerle (JHU)","Clustering at High Redshift: Precise Constraints from a Deep, Wide Area
  Survey","31 pages, including 11 figures. Source file is LaTex. Figures are
  postscript format. Accepted for publication in the Astrophysical Journal",,"10.1086/306245","STScI","astro-ph",,"  We present constraints on the evolution of large-scale structure from a
catalog of 710,000 galaxies with I_AB <= 24 derived from a KPNO 4m CCD imaging
survey of a contiguous 4 deg x 4 deg region. The advantage of using large
contiguous surveys for measuring clustering properties on even modest angular
scales is substantial: the effects of cosmic scatter are strongly suppressed.
We provide highly accurate measurements of the two-point angular correlation
function, w(theta), as a function of magnitude on scales up to 1.5 degrees. The
amplitude of w(theta) declines by a factor of ~10 over the range 16 <= I <= 20
but only by a factor of 2 - 3 over the range 20 < I <= 23. For a redshift
dependence of the spatial correlation function, xi(r), parameterized as
xi(r,z)=(r/r_o)^(-gamma)(1 + z)^(-[3+epsilon]), we find r_o=5.2 +/- 0.4 Mpc/h,
and epsilon >= 0 for I <= 20. This is in good agreement with the results from
local redshift surveys. At I > 20, our best fit values shift towards lower r_o
and more negative epsilon. A strong covariance between r_o and epsilon prevent
us from rejecting epsilon > 0 even at faint magnitudes but if epsilon > 1, we
strongly reject r_o <= 4/h Mpc (co-moving). The above expression for xi(r,z)
and our data give a correlation length of r_o(z=0.5) approx 3.0 +/- 0.4 Mpc/h,
about a factor of 2 larger than the correlation length at z = 0.5 derived from
the Canada--France Redshift Survey (CFRS). The small volume sampled by the CFRS
and other deep redshift probes, however, make these spatial surveys strongly
susceptible to cosmic scatter and will tend to bias their derived correlation
lengths low. Our galaxy counts agree well with those from the HDF survey and,
thus, argue against a significant inclusion of sub-galactic components in the
latter census for I < 24.
","[{""version"":""v1"",""created"":""Tue, 14 Apr 1998 21:07:53 GMT""},{""version"":""v2"",""created"":""Tue, 12 May 1998 16:04:14 GMT""}]","2009-10-30"
