"astro-ph/9809246","Edwin A. Bergin","Edwin A. Bergin, Rene Plume, Jonathan P. Williams, and Philip C. Myers","The Ionization Fraction in Dense Molecular Gas II: Massive Cores","35 pages (8 figures), using aaspp4.sty, to be published in
  Astrophysical Journal",,"10.1086/306791",,"astro-ph",,"  We present an observational and theoretical study of the ionization fraction
in several massive cores located in regions that are currently forming stellar
clusters. Maps of the emission from the J = 1-> O transitions of C18O, DCO+,
N2H+, and H13CO+, as well as the J = 2 -> 1 and J = 3 -> 2 transitions of CS,
were obtained for each core. Core densities are determined via a large velocity
gradient analysis with values typically 10^5 cm^-3. With the use of
observations to constrain variables in the chemical calculations we derive
electron fractions for our overall sample of 5 cores directly associated with
star formation and 2 apparently starless cores. The electron abundances are
found to lie within a small range, -6.9 < log10(x_e) < -7.3, and are consistent
with previous work. We find no difference in the amount of ionization fraction
between cores with and without associated star formation activity, nor is any
difference found in electron abundances between the edge and center of the
emission region. Thus our models are in agreement with the standard picture of
cosmic rays as the primary source of ionization for molecular ions. With the
addition of previously determined electron abundances for low mass cores, and
even more massive cores associated with O and B clusters, we systematically
examine the ionization fraction as a function of star formation activity. This
analysis demonstrates that the most massive sources stand out as having the
lowest electron abundances (x_e < 10^-8).
","[{""version"":""v1"",""created"":""Sun, 20 Sep 1998 19:03:20 GMT""}]","2009-10-30"
"astro-ph/9809247","Joseph C. Shields","Joseph C. Shields(1), Richard W. Pogge(2), Michael M. De Robertis(3)
  ((1) Ohio University, (2) Ohio State University, (3) York University)","Emission-Line Probes of Circumnuclear Dust in AGNs","6 pages (LaTeX, paspconf.sty), 1 postscript figure, to appear in
  proceedings of ""Structure and Kinematics of Quasar Broad Line Regions"" (1998
  March 23-26, Lincoln, Nebraska), eds. C.M. Gaskell et al",,,,"astro-ph",,"  Emission lines that trace elements subject to strong depletion onto grains
provide a means for probing the dust content of AGNs. Examples include infrared
[FeII] and optical [CaII] lines. The excitation mechanisms underlying the
[FeII] lines remain controversial, resulting in related disagreement over the
gas-phase abundance of iron in Seyfert narrow-line regions. In this
contribution we emphasize the utility of the [CaII] lines as a consistency test
for claims of grain destruction affecting the [FeII] lines. A search for [CaII]
emission in NGC 1068 at a location of strongest [FeII] emission along the radio
jet yields a strong upper limit, but no detection. This result suggests that
grains survive largely intact in a region that otherwise shows strong evidence
of shock processing.
","[{""version"":""v1"",""created"":""Sun, 20 Sep 1998 19:23:50 GMT""}]","2007-05-23"
"astro-ph/9809248","Cao Xinwu","L. H. Huang, D. R. Jiang, Xinwu Cao (Shanghai Observatory, China)","Relation between millimeter wavelengths emission and high-energy
  emission for active galactic nuclei","6 pages, Chinese Physics Letters in press",,"10.1088/0256-307X/15/11/027",,"astro-ph",,"  After comparing the flux densities of a sample of active galactic nuclei
detected by energetic gamma-ray experiment telescope at 90 and 230 GHz with the
$\gamma$-ray emissions detected by Compton Gamma Ray Observatory and x-ray
emission, a strong correlation between the emissions at the millimeter
wavelength and the $\gamma$-ray emission is found. The average flux density of
x-ray is almost proportional to the average flux density at the millimeter
wavelength for quasars detected by energetic gamma-ray experiment telescope,
which strongly supports the previous idea that the x-ray emissions of this kind
sources are mainly produced by Synchrotron Self-Compton process.
","[{""version"":""v1"",""created"":""Mon, 21 Sep 1998 03:47:33 GMT""}]","2015-06-24"
"astro-ph/9809249","Agvazyan Vahe","V.T. Ayvazyan (1,2) ((1) Special Astrophysical Observatory RAS, (2)
  Armenian State Pedagogical Institute)","Identification of Faint Markarian Galaxies with IRAS Sources","2 pages (LaTeX) using paspconf.sty, 1 Postscript figure, to be
  published in proceedings of the IAU symposium 194 on ""Activity in Galaxies
  and Related Phenomena"" (Eds. Y. Terzian, D. Weedman) held the 17-21 August
  1998, Byurakan, Armenia",,,,"astro-ph",,"  The identification of IRAS sources with Faint Markarian galaxies on the base
of the Second Byurakan Survey were made. It is shown that about 30% of SBS
galaxies are also IRAS sources.The list of newly identified objects are
presented.
","[{""version"":""v1"",""created"":""Mon, 21 Sep 1998 14:46:26 GMT""}]","2007-05-23"
"astro-ph/9809250","Priya Natarajan","Priyamvada Natarajan (CITA)","Accretion history of super-massive black holes","10 pages LaTeX, 2 figures, to appear in proceedings of the workshop
  on `The Dynamics of Astrophysical Disks', eds. Sellwood et al. 1998, ASP
  Conf. Series",,,,"astro-ph",,"  We show that the luminosity function of the actively star-forming Lyman break
galaxies and the B-band quasar luminosity function at $z = 3$ can be fit
reasonably well with the mass function of collapsed galaxy scale dark matter
haloes predicted by viable variants of hierarchical cold dark matter dominated
cosmological models for lifetimes $t_Q$ of the optically bright phase of QSOs
in the range $10^{6}$ to $10^{8}$ yr. There is a strong correlation between
$t_Q$ and the required degree of non-linearity in the relation between black
hole and host halo mass. Such a non-linear relation is motivated by suggesting
that the mass of supermassive black holes may be limited by the back-reaction
of the emitted energy on the accretion flow in a self-gravitating disc. This
would imply a relation of black hole to halo mass of the form $M_{\rm bh}
\propto v_{\rm halo}^5 \propto M_{\rm halo}^{5/3}$ and a typical duration of
the optically bright QSO phase of the order of the Salpeter time, $\sim 10^{7}$
yr. The high integrated local mass density of black holes inferred from recent
kinematic determinations of black hole masses in nearby galaxies seem to
indicate that the overall efficiency of supermassive black holes for producing
blue light is lower than was previously assumed. We discuss three possible
accretion modes with low optical emission efficiency: (i) accretion well above
the Eddington rate, (ii) accretion obscured by dust, and (iii) accretion below
the critical rate leading to an advection dominated accretion flow lasting for
a Hubble time. We further argue that accretion with low optical efficiency
might be closely related to the origin of the hard X-ray background.
","[{""version"":""v1"",""created"":""Mon, 21 Sep 1998 04:30:19 GMT""}]","2007-05-23"
"astro-ph/9809251","Cao Xinwu","L.H. Huang, D.R. Jiang, Xinwu Cao (Shanghai Observatory, China)","A correlation analysis of flux ratios and the Doppler factor for EGRET
  AGN sources","8 pages, A&A in press",,,,"astro-ph",,"  We present a correlation analysis between the flux ratio of high-energy
gamma-ray emission to synchrotron emission and the Doppler factor for a sample
of EGRET AGNs. The results favor a model that attributes the EGRET emission of
AGNs to inverse-Compton scattering on photons external to the jet.
","[{""version"":""v1"",""created"":""Mon, 21 Sep 1998 08:09:20 GMT""}]","2007-05-23"
"astro-ph/9809252","Yoshiaki Taniguchi","Yoshiaki Taniguchi, Youichi Ohyama","$^{13}CO(J = 1 -- 0)$ Depression in Luminous Starburst Mergers","9 pages (aaspp4.sty), 3 postscript figures (embedded). Accepted for
  publication in Astrophysical Journal Letters",,"10.1086/311696",,"astro-ph",,"  It is known that the class of luminous starburst galaxies tends to have
higher $R =^{12}CO(J=1--0)/^{13}CO(J=1--0)$ integrated line intensity ratios
($R>20$) than normal spiral galaxies ($R \sim 10$). Since most previous studies
investigated only $R$, it remains uncertain whether the luminous starburst
galaxies are overabundant in $^{12}$CO or underabundant in $^{13}$CO. Here we
propose a new observational test to examine this problem. Our new test is to
compare far-infrared luminosities [$L$(FIR)] with those of $^{12}$CO and
$^{13}CO [L(^{12}CO)$ and $L(^{13}CO)$, respectively]. It is shown that there
is a very tight correlation between $L(^{12}CO)$ and L(FIR), as found in many
previous studies. However, we find that the $^{13}$CO luminosities of the
high-R galaxies are lower by a factor of three on the average than those
expected from the correlation for the remaining galaxies with ordinary $R$
values. Therefore, we conclude that the observed high $R$ values for the
luminous starburst galaxies are attributed to their lower $^{13}$CO line
intensities.
","[{""version"":""v1"",""created"":""Mon, 21 Sep 1998 08:13:18 GMT""}]","2009-10-30"
"astro-ph/9809253","Willy Kley","Willy Kley (TPI, University of Jena, Germany)","Mass Flow and Accretion through gaps in Accretion Discs","15 pages, Latex, uses MN Latex style v1.4, accepted by MN. Paper,
  figures and mpeg simulation available at
  http://www.tpi.uni-jena.de/~wak/research/gap/gap.html","Mon.Not.Roy.Astron.Soc.303:696-710,1999","10.1046/j.1365-8711.1999.02198.x",,"astro-ph",,"  We study the structure and dynamics of the gap created by a protoplanet in an
accretion disc. The hydrodynamic equations for a flat, two-dimensional,
non-selfgravitating protostellar accretion disc with an embedded, Jupiter sized
protoplanet on a circular orbit are solved. To simulate possible accretion of
mass onto the protoplanet we continually remove mass from the interior of the
planet's Roche lobe which is monitored. Firstly, it is shown that consistent
results independent on numerical issues (such as boundary or initial
conditions, artificial viscosity or resolution) can be obtained. Then, a
detailed parameter study delineates the influence of the disc viscosity and
pressure on the magnitude of the accretion rate.
  We find that, even after the formation of a gap in the disc, the planet is
still able to accrete more mass from the disc. This accretion occurs from
regions of the disc which are radially exterior and interior to the planet's
orbital radius. The rate depends on the magnitude of the viscosity and vertical
thickness of the disc. For a disc viscosity alpha=10^{-3} and vertical
thickness H/r=0.05 we estimate the time scale for the accumulation of one
Jupiter mass to be of order hundred thousand years. For a larger(smaller)
viscosity and disc thickness this accretion rate is increasing(decreasing).
  For a very small viscosity (alpha < 5 10^{-4}) the mass accretion rate
through the gap onto the planet is markedly reduced, and the corresponding
accretion time scale becomes larger than the viscous evolution time of the
disc.
","[{""version"":""v1"",""created"":""Mon, 21 Sep 1998 09:06:04 GMT""}]","2010-03-01"
"astro-ph/9809254","Marcella Marconi","M. Marconi (Astron. Obs. of Capodimonte), F. Palla (Astrophys. Obs. of
  Arcetri)","The Instability Strip for Pre--Main-Sequence Stars","14 pages, three postscript figures, accepted for publication on the
  Astrophysical Journal Letters",,"10.1086/311704",,"astro-ph",,"  We investigate the pulsational properties of Pre--Main-Sequence (PMS) stars
by means of linear and nonlinear calculations. The equilibrium models were
taken from models evolved from the protostellar birthline to the ZAMS for
masses in the range 1 to 4 solar masses. The nonlinear analysis allows us to
define the instability strip of PMS stars in the HR diagram. These models are
used to constrain the internal structure of young stars and to test
evolutionary models. We compare our results with observations of the best case
of a pulsating young star, HR~5999, and we also identify possible candidates
for pulsational variability among known Herbig Ae/Be stars which are located
within or close to the instability strip boundaries.
","[{""version"":""v1"",""created"":""Mon, 21 Sep 1998 09:41:44 GMT""}]","2009-10-30"
"astro-ph/9809255","Alexander Knebe","Alexander Knebe, Volker Mueller","Formation of Groups and Clusters of Galaxies","7 pages, 7 figures, accepted for publication in A&A","Astron.Astrophys.341:1,1999",,,"astro-ph",,"  The formation, inner properties, and spatial distribution of galaxy groups
and clusters are closely related to the background cosmological model. We use
numerical simulations of variants of the CDM model with different cosmological
parameters and distinguish relaxed objects from recent mergers using the degree
of virialisation. Mergers occur mostly in deep potential wells and mark the
most important structure formation processes. As consequence, the
autocorrelation function of merged halos has a higher amplitude and is steeper
than that of the virialized clusters. This can be directly connected to the
same result found from the observation of luminous infrared galaxies; they are
as well more strongly correlated and can primarily be identified with ongoing
merging events.
","[{""version"":""v1"",""created"":""Mon, 21 Sep 1998 11:18:13 GMT""}]","2011-05-23"
