"astro-ph/9806251","Esteban Roulet","Luis N. Epele and Esteban Roulet","Comment on ""On the Origin of the Highest Energy Cosmic Rays""","1 page, 2 figures","Phys.Rev.Lett. 81 (1998) 3295","10.1103/PhysRevLett.81.3295",,"astro-ph hep-ph",,"  We show that the photodisintegration of heavy cosmic ray nuclei with energies
above 10^20 eV is dominated by interactions with photons from the cosmic
microwave background radiation, rather than from infrared ones. This implies
that the observed air shower events with energies 2-3 10^20 eV cannot originate
from Fe nuclei coming from distances beyond 10 Mpc
","[{""version"":""v1"",""created"":""Thu, 18 Jun 1998 16:01:44 GMT""}]","2009-10-30"
"astro-ph/9806252","Tod E. Strohmayer","Tod E. Strohmayer, William Zhang, Jean H. Swank and Iosif Lapidus","The Long Term Stability of Oscillations During Thermonuclear X-ray
  Bursts: Constraining the Binary X-ray Mass Function","11 pages, 4 figures. AASTeX, to be published in the Astrophysical
  Journal Letters",,"10.1086/311545",,"astro-ph",,"  We report on the long term stability of the millisecond oscillations observed
with the Rossi X-ray Timing Explorer (RXTE) during thermonuclear X-ray bursts
from the low mass X-ray binaries (LMXB) 4U 1728-34 and 4U 1636-53. We show that
bursts from 4U 1728-34 spanning more than 1.5 years have observed asymptotic
oscillation periods which are within 0.2 microsec. of each other, well within
the magnitude which could be produced by the orbital motion of the neutron star
in a typical LMXB. This stability implies a timescale to change the oscillation
period of > 23,000 years, suggesting a highly stable process such as stellar
rotation as the oscillation mechanism. We show that period offsets in three
distinct bursts from 4U 1636-53 can be plausibly interpreted as due to orbital
motion of the neutron star in this 3.8 hour binary system. We discuss the
constraints on the mass function which can in principle be derived using this
technique.
","[{""version"":""v1"",""created"":""Thu, 18 Jun 1998 16:12:30 GMT""}]","2009-10-30"
"astro-ph/9806253","Magda Arnaboldi","M. Arnaboldi, K.C. Freeman, O. Gerhard, M. Matthias, R.P. Kudritzki,
  R.H. Mendez, M. Capaccioli, H. Ford","The stellar dynamics and mass of NGC 1316 using the radial velocities of
  planetary nebulae","39 pages, 14 figures, in press on The Astrophysical Journal n. 507",,"10.1086/306359","OAC 17-06-1998","astro-ph",,"  We present a study of the kinematics of the outer regions of the early-type
galaxy NGC 1316, based on radial velocity measurements of 43 planetary nebulae
as well as deep integrated-light absorption line spectra. The smoothed velocity
field of NGC 1316 indicates fast rotation at a distance of 16 kpc, possibly
associated with an elongated feature orthogonal to the inner dust lanes. The
mean square stellar velocity is approximately independent of radius, and the
estimated total mass of the system is 2.6 x 10^11 M_sun within a radius of 16
kpc, implying an integrated mass-to-light ratio of M/L_B = 8.
","[{""version"":""v1"",""created"":""Thu, 18 Jun 1998 16:38:16 GMT""}]","2009-10-30"
"astro-ph/9806254","Corbard","T. Corbard, M.P. Di Mauro, T. Sekii, and the GOLF team","The solar internal rotation from GOLF splittings","6 pages, 7 figures, to appear in Proceedings of the SOHO6/GONG98
  workshop, ESA SP-418","ESA SP, 418, 741C (1998)",,,"astro-ph",,"  The low degree splittings obtained from one year of GOLF data analysis are
combined with the MDI medium-l 144-day splittings in order to infer the solar
internal rotation as a function of the radius down to $0.2R_\odot$. Several
inverse methods are applied to the same data and the uncertainties on the
solution as well as the resolution reachable are discussed. The results are
compared with the one obtained from the low degree splittings estimated from
GONG network.
","[{""version"":""v1"",""created"":""Thu, 18 Jun 1998 17:14:16 GMT""}]","2013-08-01"
"astro-ph/9806255","Vijay K. Narayanan","Vijay K. Narayanan, Rupert A.C. Croft (The Ohio State University)","Recovering the Primordial Density Fluctuations: A comparison of methods","39 pages, including 13 Figures, submitted to ApJ",,"10.1086/307040","OSU-TA98-10","astro-ph",,"  We present a comparative study of six different methods for reversing the
gravitational evolution of a cosmological density field to recover the
primordial fluctuations: linear theory, the Gaussianization mapping scheme, two
different quasi-linear dynamical schemes based on the Zel'dovich approximation,
a Hybrid dynamical-Gaussianization method and the Path Interchange Zel'dovich
Approximation (PIZA). The final evolved density field from an N-body simulation
constitutes our test case. We use a variety of statistical measures to compare
the initial density field recovered from it to the true initial density field,
using each of the six different schemes. These include point-by-point
comparisons of the density fields in real space, the individual modes in
Fourier space, as well as global statistical properties such as the genus, the
PDF of the density, and the distribution of peak heights and their shapes. We
find linear theory to be the most inaccurate of all the schemes. The
Gaussianization scheme is the least accurate after linear theory. The two
quasi-linear dynamical schemes are more accurate than Gaussianization, although
they break down quite drastically when used outside their range of validity -
the quasi-linear regime. The complementary beneficial aspects of the dynamical
and the Gaussianization schemes are combined in the Hybrid method. We find this
Hybrid scheme to be more accurate and robust than either Gaussianization or the
dynamical method alone. The PIZA scheme performs substantially better than the
others in all point-by-point comparisons. However, it produces an oversmoothed
initial density field, with a smaller number of peaks than expected, but
recovers the PDF of the initial density with impressive accuracy on scales as
small as 3Mpc/h.
","[{""version"":""v1"",""created"":""Thu, 18 Jun 1998 18:41:14 GMT""}]","2009-10-30"
"astro-ph/9806256","Brad Hansen","Brad M. S. Hansen and Chigurupati Murali (Canadian Institute for
  Theoretical Astrophysics, University of Toronto)","Gamma Ray Bursts from Stellar Collisions","Latex, 15 pages, and 2 postscript figures. submitted to ApJ Letters",,"10.1086/311602","CITA-98-15","astro-ph",,"  We propose that the cosmological gamma ray bursts arise from the collapse of
neutron stars to black holes triggered by collisions or mergers with main
sequence stars. This scenario represents a cosmological history qualitatively
different from most previous theories because it contains a significant
contribution from an old stellar population, namely the globular clusters.
  Furthermore, the gas poor central regions of globular clusters provide an
ideal environment for the generation of the recently confirmed afterglows via
the fireball scenario. Collisions resulting from neutron star birth kicks in
close binaries may also contribute to the overall rate and should lead to
associations between some gamma ray bursts and supernovae of type Ib/c.
","[{""version"":""v1"",""created"":""Thu, 18 Jun 1998 19:58:28 GMT""}]","2009-10-30"
"astro-ph/9806257","Neal Katz","Neal Katz (UMass - Amherst), Lars Hernquist (UCSC), David H. Weinberg
  (Ohio State)","The Clustering of High Redshift Galaxies in the Cold Dark Matter
  Scenario","33 pages, 10 figures, AAS LaTeX (aaspp4.sty), submitted to ApJ",,"10.1086/307744",,"astro-ph",,"  We investigate the clustering of high redshift galaxies in five variants of
the cold dark matter (CDM) scenario, using hydrodynamic cosmological
simulations that resolve the formation of systems with circular velocities $v_c
\geq 100 \kms$ ($\Omega=1$) or $v_c \geq 70 \kms$ ($\Omega=0.4$). Although the
five models differ in their cosmological parameters and in the shapes and
amplitudes of their mass power spectra, they predict remarkably similar galaxy
clustering at $z=2$, 3, and 4. The galaxy correlation functions show almost no
evolution over this redshift range, even though the mass correlation functions
grow steadily in time. Despite the fairly low circular velocity threshold of
the simulations, the high redshift galaxies are usually highly biased tracers
of the underlying mass distribution; the bias factor evolves with redshift and
varies from model to model. Predicted correlation lengths for the resolved
galaxy population are $2-3\hmpc$ (comoving) at $z=3$. More massive galaxies
tend to be more strongly clustered. These CDM models have no difficulty in
explaining the strong observed clustering of Lyman-break galaxies, and some may
even predict excessive clustering. Because the effects of bias obscure
differences in mass clustering, it appears that Lyman-break galaxy clustering
will not be a good test of cosmological models but will instead provide a tool
for constraining the physics of galaxy formation.
","[{""version"":""v1"",""created"":""Thu, 18 Jun 1998 20:31:27 GMT""}]","2009-10-30"
"astro-ph/9806258","John C. Martin","John C. Martin (CWRU), Heather L. Morrison (CWRU)","A New Analysis of RR Lyrae Kinematics in the Solar Neighborhood","40 pages (including tables), 7 PostScript figures, accepted for
  publication in the Astronomical Journal","Astron.J. 116 (1998) 1724","10.1086/300568","98001","astro-ph",,"  Full space velocities are computed for a sample of 130 nearby RR Lyrae
variables using both ground-based and Hipparcos proper motions. In many cases
proper motions from multiple sources have been averaged to produce a
significant improvement in the transverse space velocity errors. In most cases,
this exceeds the accuracy of Hipparcos proper motions alone. The velocity
ellipsoids computed for halo and thick disk samples are in agreement with
previous studies. No distinct sample of thin disk RR Lyraes has been isolated
but there is kinematic evidence for some thin disk stars in our thick disk
samples. A sample of 21 stars with [Fe/H] < -1.0 and disk-like kinematics have
been isolated. It is concluded from their kinematics and spatial distribution
that these stars represent a sample of RR Lyraes in the metal weak tail of the
thick disk. In the halo samples the distribution of V velocities is not
gaussian, even when the metal weak thick disk stars are removed. Also, a plot
of U and W velocities as a function of V velocity for the kinematically
unbiased halo sample shows some curious structure. The cause of these kinematic
anomalies is not clear. In addition, systematic changes to the distance scale
within the range of currently accepted values of Mv(RR) are shown to
significantly change the calculated halo kinematics. Fainter values of Mv(RR),
such as those obtained by statistical parallax (~ 0.60 to 0.70 at [Fe/H]=-1.9),
result in local halo kinematics similar to those reported in independent
studies of halo kinematics, while brighter values of Mv(RR), such as those
obtained through recent analysis of Hipparcos subdwarf parallaxes (~ 0.30 to
0.40 at [Fe/H]=-1.9), result in a halo with retrograde rotation and
significantly enlarged velocity dispersions.
","[{""version"":""v1"",""created"":""Thu, 18 Jun 1998 22:02:39 GMT""}]","2009-10-30"
"astro-ph/9806259","William H. Kinney","William H. Kinney (Fermilab)","Constraining Inflation with Cosmic Microwave Background Polarization","20 pages, RevTeX, including 8 color postscript figures. Version to be
  published in PRD; changes include improved specification of satellite
  performance and additional references","Phys.Rev. D58 (1998) 123506","10.1103/PhysRevD.58.123506","FERMILAB-PUB-98/187-A","astro-ph hep-ph",,"  Observations of the polarization of the cosmic microwave backround (CMB) have
the potential to place much tighter constraints on cosmological parameters than
observations of the fluctuations in temperature alone. We discuss using CMB
polarization to constrain parameters relevant for distinguishing among popular
models for cosmological inflation, using the MAP and Planck satellite missions
as example cases. Of particular interest is the ability to detect tiny
contributions to the CMB anisotropy from tensor modes, which is fundamentally
limited by cosmic variance in temperature-only observations. The ability to
detect a tensor/scalar ratio $r \sim 0.01$ would allow precision tests of
interesting inflation models, and is possible with a modest increase in
sensitivity over that planned for the Planck satellite, or potentially by
ground-based experiments.
","[{""version"":""v1"",""created"":""Thu, 18 Jun 1998 22:54:01 GMT""},{""version"":""v2"",""created"":""Wed, 2 Sep 1998 15:14:10 GMT""}]","2009-10-30"
"astro-ph/9806260","Martin Zwaan","Martin Zwaan","The Local HI Mass Function","10 Latex pages, 3 ps figures included. To appear the proceedings of
  the XVIIIth Moriond conference on Dwarf Galaxies and Cosmology, eds. T. X.
  Thuan, C. Balkowski, V",,,,"astro-ph",,"  The local HI mass function (HIMF), like the optical luminosity function, is
an important observational input into models of cosmology and galaxy evolution.
It is a helpful framework for assessing the number density of gas rich dwarf
galaxies, which are easily missed in optically selected galaxy samples, as well
as for determining the cosmological density of neutral gas at the present
epoch. For HI masses larger than 10^8 M_solar the HIMF is determined with
reasonable accuracy and the same function is obtained from both optical and HI
selected samples of galaxies. However, the faint tail below M_HI = 10^7 M_solar
is still ill-constrained and leaves room for a population of gas rich dwarfs or
free floating HI clouds which hypothetically could contribute significantly to
the local gas density. Determining the faint tail far below HI masses of 10^7
M_solar will be a great challenge for the future.
","[{""version"":""v1"",""created"":""Thu, 18 Jun 1998 23:48:35 GMT""}]","2007-05-23"
